gender,race,year,salary,allegation,sustained
F,Hispanic,2014,85662,7,0
F,Hispanic,2015,86520,7,0
M,Black,2007,68262,0,0
M,Black,2008,68262,9,1
M,Black,2009,70656,13,1
M,Black,2010,75726,14,1
M,Black,2011,77238,14,1
M,Black,2012,78012,16,1
M,Black,2013,78012,18,2
M,Black,2014,85662,20,2
M,Black,2015,86520,20,2
M,Black,2007,68262,0,0
M,Black,2008,70656,22,1
M,Black,2009,70656,23,1
M,Black,2010,75726,24,1
M,Black,2011,77238,24,1
M,Black,2012,78012,26,1
M,Black,2013,80724,27,2
M,Black,2014,85662,27,2
M,Black,2015,86520,28,2
F,White,2007,68262,0,0
F,White,2008,68262,6,0
F,White,2009,70656,6,0
F,White,2010,75726,6,0
F,White,2011,77238,6,0
F,White,2012,78012,6,0
F,White,2013,78012,6,0
F,White,2014,85662,6,0
F,White,2015,86520,6,0
M,Hispanic,2007,70656,13,2
M,Hispanic,2008,70656,13,2
M,Hispanic,2009,73116,13,2
M,Hispanic,2010,78360,13,2
M,Hispanic,2011,79926,13,2
M,Hispanic,2012,80724,13,2
M,Hispanic,2013,80724,13,2
M,Hispanic,2014,88830,13,2
M,Hispanic,2015,89718,13,2
M,White,2007,73116,0,0
M,White,2008,73116,0,0
M,White,2009,73116,0,0
M,White,2010,78360,0,0
M,White,2011,82878,0,0
M,White,2012,83706,6,0
M,White,2013,83706,6,0
M,White,2014,88830,6,0
M,White,2015,89718,6,0
M,White,2007,75816,0,0
M,White,2008,75816,0,0
M,White,2009,75816,0,0
M,White,2010,81252,0,0
M,White,2011,85278,0,0
M,White,2012,86130,0,0
M,White,2013,86130,11,0
M,White,2014,91404,11,0
M,White,2015,92316,13,0
M,Hispanic,2007,70656,0,0
M,Hispanic,2008,70656,0,0
M,Hispanic,2009,70656,0,0
M,Hispanic,2010,75726,0,0
M,Hispanic,2011,77238,0,0
M,Hispanic,2012,80724,5,0
M,Hispanic,2013,80724,6,0
M,Hispanic,2014,85662,7,0
M,Hispanic,2015,86520,7,0
M,White,2007,58896,0,0
M,White,2008,61932,0,0
M,White,2009,64992,0,0
M,White,2010,73164,0,0
M,White,2011,74628,0,0
M,White,2012,75372,0,0
M,White,2013,75372,0,0
M,White,2014,79980,0,0
M,White,2015,80778,0,0
M,White,2007,68262,22,0
M,White,2008,68262,25,0
M,White,2009,70656,26,0
M,White,2010,75726,30,0
M,White,2011,77238,30,0
M,White,2012,78012,31,0
M,White,2013,78012,31,0
M,White,2014,85662,32,0
M,White,2015,86520,35,0
M,White,2007,70656,0,0
M,White,2008,70656,0,0
M,White,2009,70656,0,0
M,White,2010,75726,0,0
M,White,2011,79926,9,0
M,White,2012,80724,9,0
M,White,2013,80724,9,0
M,White,2014,85662,9,0
M,White,2015,86520,9,0
M,Black,2007,75816,0,0
M,Black,2008,75816,22,4
M,Black,2009,75816,23,4
M,Black,2010,81252,23,4
M,Black,2011,85278,23,4
M,Black,2012,86130,23,4
M,Black,2013,86130,23,4
M,Black,2014,91404,23,4
M,Black,2015,92316,23,4
M,White,2007,68262,19,0
M,White,2008,68262,28,1
M,White,2009,68262,29,1
M,White,2010,73164,29,1
M,White,2011,77238,29,1
M,White,2012,78012,29,1
M,White,2013,78012,29,1
M,White,2014,82788,29,1
M,White,2015,83616,29,1
M,Asian/Pacific,2007,68262,0,0
M,Asian/Pacific,2008,68262,10,0
M,Asian/Pacific,2009,68262,11,0
M,Asian/Pacific,2010,75726,11,0
M,Asian/Pacific,2011,77238,13,0
M,Asian/Pacific,2012,78012,17,0
M,Asian/Pacific,2013,78012,18,0
M,Asian/Pacific,2014,82788,18,0
M,Asian/Pacific,2015,86520,18,0
M,White,2007,55728,2,0
M,White,2008,58896,4,0
M,White,2009,61932,6,1
M,White,2010,69648,14,1
M,White,2011,74628,16,1
M,White,2012,75372,19,1
M,White,2013,75372,20,1
M,White,2014,79980,24,1
M,White,2015,80778,25,1
M,White,2007,70656,0,0
M,White,2008,70656,12,1
M,White,2009,70656,12,1
M,White,2010,75726,13,1
M,White,2011,79926,13,1
M,White,2012,80724,13,1
M,White,2013,80724,13,1
M,White,2014,85662,13,1
M,White,2015,86520,13,1
F,White,2007,70656,0,0
F,White,2008,70656,0,0
F,White,2009,70656,0,0
F,White,2010,78360,0,0
F,White,2011,79926,0,0
F,White,2012,80724,0,0
F,White,2013,80724,7,0
F,White,2014,85662,7,0
F,White,2015,89718,7,0
M,White,2007,70656,10,0
M,White,2008,70656,10,0
M,White,2009,70656,10,0
M,White,2010,75726,10,0
M,White,2011,79926,10,0
M,White,2012,80724,10,0
M,White,2013,80724,10,0
M,White,2014,85662,10,0
M,White,2015,86520,10,0
M,Asian/Pacific,2007,68262,0,0
M,Asian/Pacific,2008,68262,0,0
M,Asian/Pacific,2009,68262,0,0
M,Asian/Pacific,2010,73164,0,0
M,Asian/Pacific,2011,77238,0,0
M,Asian/Pacific,2012,78012,4,0
M,Asian/Pacific,2013,78012,4,0
M,Asian/Pacific,2014,82788,4,0
M,Asian/Pacific,2015,83616,5,0
M,Hispanic,2007,73116,0,0
M,Hispanic,2008,73116,0,0
M,Hispanic,2009,73116,0,0
M,Hispanic,2010,78360,0,0
M,Hispanic,2011,79926,0,0
M,Hispanic,2012,83706,0,0
M,Hispanic,2013,83706,0,0
M,Hispanic,2014,88830,0,0
M,Hispanic,2015,89718,18,1
F,White,2007,75816,0,0
F,White,2008,75816,0,0
F,White,2009,75816,0,0
F,White,2010,81252,0,0
F,White,2011,85278,0,0
F,White,2012,86130,0,0
F,White,2013,86130,0,0
F,White,2014,91404,9,1
F,White,2015,92316,9,1
M,White,2007,75816,0,0
M,White,2008,75816,0,0
M,White,2009,75816,0,0
M,White,2010,83604,0,0
M,White,2011,85278,0,0
M,White,2012,86130,0,0
M,White,2013,86130,0,0
M,White,2014,91404,0,0
M,White,2015,92316,0,0
F,White,2007,64992,3,0
F,White,2008,68262,5,0
F,White,2009,68262,5,0
F,White,2010,73164,5,0
F,White,2011,74628,5,0
F,White,2012,75372,5,0
F,White,2013,75372,5,0
F,White,2014,82788,6,0
F,White,2015,83616,6,0
M,Asian/Pacific,2007,58896,2,0
M,Asian/Pacific,2008,61932,2,0
M,Asian/Pacific,2009,64992,2,0
M,Asian/Pacific,2010,73164,2,0
M,Asian/Pacific,2011,74628,2,0
M,Asian/Pacific,2012,75372,3,0
M,Asian/Pacific,2013,75372,5,0
M,Asian/Pacific,2014,79980,5,0
M,Asian/Pacific,2015,83616,9,0
M,White,2007,61932,0,0
M,White,2008,64992,0,0
M,White,2009,68262,0,0
M,White,2010,73164,1,0
M,White,2011,74628,1,0
M,White,2012,75372,1,0
M,White,2013,75372,1,0
M,White,2014,82788,1,0
M,White,2015,83616,2,1
F,White,2007,73116,0,0
F,White,2008,73116,0,0
F,White,2009,73116,0,0
F,White,2010,78360,0,0
F,White,2011,79926,0,0
F,White,2012,83706,0,0
F,White,2013,83706,16,0
F,White,2014,88830,16,0
F,White,2015,89718,16,0
M,Black,2007,68262,0,0
M,Black,2008,68262,0,0
M,Black,2009,70656,12,2
M,Black,2010,75726,14,2
M,Black,2011,77238,16,2
M,Black,2012,78012,17,2
M,Black,2013,78012,18,3
M,Black,2014,85662,18,3
M,Black,2015,86520,18,3
M,White,2007,64992,4,0
M,White,2008,68262,4,0
M,White,2009,68262,4,0
M,White,2010,73164,4,0
M,White,2011,74628,4,0
M,White,2012,75372,4,0
M,White,2013,78012,4,0
M,White,2014,82788,4,0
M,White,2015,83616,4,0
M,White,2007,75816,0,0
M,White,2008,75816,0,0
M,White,2009,75816,0,0
M,White,2010,81252,0,0
M,White,2011,82878,0,0
M,White,2012,86130,0,0
M,White,2013,86130,5,0
M,White,2014,91404,5,0
M,White,2015,92316,5,0
M,Hispanic,2007,73116,0,0
M,Hispanic,2008,73116,0,0
M,Hispanic,2009,73116,19,0
M,Hispanic,2010,78360,20,0
M,Hispanic,2011,82878,20,0
M,Hispanic,2012,83706,20,0
M,Hispanic,2013,83706,20,0
M,Hispanic,2014,88830,20,0
M,Hispanic,2015,89718,21,0
M,Hispanic,2007,70656,34,1
M,Hispanic,2008,70656,35,1
M,Hispanic,2009,70656,35,1
M,Hispanic,2010,78360,39,1
M,Hispanic,2011,79926,43,2
M,Hispanic,2012,80724,43,2
M,Hispanic,2013,80724,44,2
M,Hispanic,2014,85662,44,2
M,Hispanic,2015,89718,47,2
M,White,2007,68262,18,0
M,White,2008,70656,20,0
M,White,2009,70656,20,0
M,White,2010,75726,20,0
M,White,2011,77238,20,0
M,White,2012,78012,21,0
M,White,2013,80724,21,0
M,White,2014,85662,22,0
M,White,2015,86520,23,0
F,Black,2007,70656,0,0
F,Black,2008,73116,0,0
F,Black,2009,73116,0,0
F,Black,2010,78360,0,0
F,Black,2011,79926,10,2
F,Black,2012,80724,10,2
F,Black,2013,83706,10,2
F,Black,2014,88830,10,2
F,Black,2015,89718,10,2
M,Black,2007,84570,0,0
M,Black,2008,84876,0,0
M,Black,2009,84876,0,0
M,Black,2010,93816,0,0
M,Black,2011,95694,0,0
M,Black,2012,96648,0,0
M,Black,2013,96648,0,0
M,Black,2014,102564,0,0
M,Black,2015,106920,0,0
F,Black,2007,68262,4,0
F,Black,2008,68262,6,0
F,Black,2009,68262,7,0
F,Black,2010,73164,7,0
F,Black,2011,74628,7,0
F,Black,2012,78012,7,0
F,Black,2013,78012,7,0
F,Black,2014,82788,7,0
F,Black,2015,83616,8,0
F,Black,2007,68262,0,0
F,Black,2008,68262,0,0
F,Black,2009,70656,0,0
F,Black,2010,75726,0,0
F,Black,2011,77238,0,0
F,Black,2012,78012,0,0
F,Black,2013,78012,0,0
F,Black,2014,85662,0,0
F,Black,2015,86520,0,0
F,White,2007,68262,6,1
F,White,2008,68262,6,1
F,White,2009,70656,6,1
F,White,2010,75726,6,1
F,White,2011,77238,6,1
F,White,2012,78012,6,1
F,White,2013,78012,6,1
F,White,2014,85662,6,1
F,White,2015,86520,6,1
M,White,2007,73116,25,3
M,White,2008,73116,25,3
M,White,2009,73116,25,3
M,White,2010,78360,25,3
M,White,2011,82878,26,3
M,White,2012,83706,26,3
M,White,2013,83706,28,4
M,White,2014,88830,28,4
M,White,2015,94236,28,4
M,White,2007,68262,4,0
M,White,2008,68262,5,0
M,White,2009,68262,8,0
M,White,2010,73164,8,0
M,White,2011,74628,10,0
M,White,2012,75372,11,0
M,White,2013,78012,13,0
M,White,2014,82788,13,0
M,White,2015,83616,13,0
M,White,2007,68262,6,2
M,White,2008,68262,10,3
M,White,2009,68262,12,5
M,White,2010,73164,13,5
M,White,2011,77238,13,5
M,White,2012,78012,13,5
M,White,2013,78012,13,5
M,White,2014,82788,14,5
M,White,2015,83616,15,6
M,White,2007,79632,0,0
M,White,2008,79632,0,0
M,White,2009,79632,0,0
M,White,2010,85344,0,0
M,White,2011,87048,0,0
M,White,2012,90540,0,0
M,White,2013,90540,0,0
M,White,2014,96084,0,0
M,White,2015,97044,0,0
F,White,2007,70656,0,0
F,White,2008,70656,0,0
F,White,2009,70656,0,0
F,White,2010,82272,4,0
F,White,2011,83916,4,0
F,White,2012,84756,4,0
F,White,2013,84756,4,0
F,White,2014,89946,4,0
F,White,2015,94236,4,0
F,Hispanic,2007,64992,0,0
F,Hispanic,2008,68262,0,0
F,Hispanic,2009,68262,2,1
F,Hispanic,2010,73164,2,1
F,Hispanic,2011,74628,2,1
F,Hispanic,2012,75372,4,2
F,Hispanic,2013,78012,4,2
F,Hispanic,2014,82788,4,2
F,Hispanic,2015,83616,5,2
M,Black,2007,73116,0,0
M,Black,2008,73116,0,0
M,Black,2009,73116,0,0
M,Black,2010,78360,0,0
M,Black,2011,79926,0,0
M,Black,2012,83706,0,0
M,Black,2013,83706,10,1
M,Black,2014,88830,10,1
M,Black,2015,89718,10,1
M,Black,2007,58896,2,0
M,Black,2008,61932,2,0
M,Black,2009,64992,2,0
M,Black,2010,73164,2,0
M,Black,2011,74628,2,0
M,Black,2012,75372,2,0
M,Black,2013,75372,2,0
M,Black,2014,79980,3,0
M,Black,2015,80778,3,0
F,Black,2007,68262,0,0
F,Black,2008,68262,0,0
F,Black,2009,70656,0,0
F,Black,2010,75726,0,0
F,Black,2011,77238,0,0
F,Black,2012,78012,0,0
F,Black,2013,78012,0,0
F,Black,2014,85662,0,0
F,Black,2015,86520,0,0
M,Hispanic,2007,75816,0,0
M,Hispanic,2008,75816,0,0
M,Hispanic,2009,75816,19,3
M,Hispanic,2010,81252,19,3
M,Hispanic,2011,85278,19,3
M,Hispanic,2012,86130,19,3
M,Hispanic,2013,86130,19,3
M,Hispanic,2014,91404,19,3
M,Hispanic,2015,92316,19,3
M,Hispanic,2007,70656,16,1
M,Hispanic,2008,70656,16,1
M,Hispanic,2009,70656,16,1
M,Hispanic,2010,75726,17,1
M,Hispanic,2011,77238,17,1
M,Hispanic,2012,80724,18,1
M,Hispanic,2013,80724,18,1
M,Hispanic,2014,85662,18,1
M,Hispanic,2015,86520,18,1
M,Black,2007,68262,6,1
M,Black,2008,68262,7,1
M,Black,2009,70656,8,1
M,Black,2010,75726,11,1
M,Black,2011,77238,11,1
M,Black,2012,78012,12,1
M,Black,2013,78012,14,2
M,Black,2014,85662,17,2
M,Black,2015,86520,17,2
M,White,2007,74178,0,0
M,White,2008,76764,0,0
M,White,2009,76764,0,0
M,White,2010,82272,0,0
M,White,2011,83916,0,0
M,White,2012,84756,0,0
M,White,2013,87918,8,0
M,White,2014,93300,8,0
M,White,2015,94236,8,0
M,Black,2007,68262,0,0
M,Black,2008,68262,5,2
M,Black,2009,70656,5,2
M,Black,2010,75726,5,2
M,Black,2011,77238,5,2
M,Black,2012,78012,5,2
M,Black,2013,78012,5,2
M,Black,2014,85662,5,2
M,Black,2015,86520,5,2
M,White,2007,58896,0,0
M,White,2008,61932,0,0
M,White,2009,64992,1,0
M,White,2010,73164,2,1
M,White,2011,74628,2,1
M,White,2012,75372,2,1
M,White,2013,75372,2,1
M,White,2014,79980,2,1
M,White,2015,83616,2,1
F,Black,2007,70656,0,0
F,Black,2008,70656,0,0
F,Black,2009,70656,2,0
F,Black,2010,78360,2,0
F,Black,2011,79926,3,0
F,Black,2012,80724,4,0
F,Black,2013,80724,4,0
F,Black,2014,85662,4,0
F,Black,2015,89718,4,0
F,White,2007,58896,0,0
F,White,2008,61932,0,0
F,White,2009,64992,1,0
F,White,2010,73164,1,0
F,White,2011,74628,1,0
F,White,2012,75372,2,0
F,White,2013,75372,2,0
F,White,2014,79980,2,0
F,White,2015,83616,2,0
M,Black,2007,70656,36,4
M,Black,2008,70656,37,5
M,Black,2009,73116,37,5
M,Black,2010,78360,38,5
M,Black,2011,79926,39,5
M,Black,2012,80724,42,5
M,Black,2013,80724,43,6
M,Black,2014,88830,43,6
M,Black,2015,89718,44,7
M,Black,2007,68262,11,0
M,Black,2008,70656,11,0
M,Black,2009,70656,13,0
M,Black,2010,75726,15,0
M,Black,2011,77238,15,0
M,Black,2012,78012,16,0
M,Black,2013,80724,16,0
M,Black,2014,85662,17,0
M,Black,2015,86520,17,0
M,Black,2007,73116,15,3
M,Black,2008,73116,17,3
M,Black,2009,73116,18,3
M,Black,2010,78360,19,3
M,Black,2011,82878,19,3
M,Black,2012,83706,19,3
M,Black,2013,83706,20,3
M,Black,2014,88830,20,3
M,Black,2015,89718,20,3
M,Black,2007,68262,14,1
M,Black,2008,68262,14,1
M,Black,2009,68262,16,1
M,Black,2010,73164,16,1
M,Black,2011,74628,18,1
M,Black,2012,78012,19,1
M,Black,2013,78012,20,1
M,Black,2014,82788,22,1
M,Black,2015,83616,22,1
F,Black,2007,68262,0,0
F,Black,2008,70656,0,0
F,Black,2009,70656,0,0
F,Black,2010,75726,0,0
F,Black,2011,77238,0,0
F,Black,2012,78012,0,0
F,Black,2013,80724,0,0
F,Black,2014,85662,0,0
F,Black,2015,86520,0,0
M,White,2007,55728,1,0
M,White,2008,58896,3,0
M,White,2009,61932,4,0
M,White,2010,69648,5,0
M,White,2011,74628,5,0
M,White,2012,75372,6,0
M,White,2013,75372,6,0
M,White,2014,79980,6,0
M,White,2015,80778,8,0
M,White,2007,68262,0,0
M,White,2008,68262,0,0
M,White,2009,68262,0,0
M,White,2010,73164,0,0
M,White,2011,74628,0,0
M,White,2012,78012,0,0
M,White,2013,78012,0,0
M,White,2014,82788,0,0
M,White,2015,83616,0,0
M,White,2007,58896,2,0
M,White,2008,61932,2,0
M,White,2009,64992,4,0
M,White,2010,73164,9,0
M,White,2011,74628,13,1
M,White,2012,75372,16,2
M,White,2013,75372,19,2
